2011,2,17,1200,24.2,27.6,228
2011,2,17,1300,27.5,32.9,236
2011,2,17,1400,24.1,25.8,240
2011,2,17,1500,22.2,30,237
2011,2,17,1600,26.7,29.6,205
2011,2,18,1000,34.1,35.5,206
2011,2,18,1100,34.3,36.8,207
2011,2,18,1200,27.3,30,212
2011,2,18,1300,17.7,22.2,222
2011,2,18,1400,23.2,26.2,225
2011,2,18,1500,15.4,15.4,207
2011,2,18,1600,27.4,38.8,261
2011,2,19,900,9.5,10.9,23
2011,2,19,1000,9.8,12.5,37
2011,2,19,1100,4.7,6.3,24
2011,2,19,1200,5.5,6,35
2011,2,19,1300,7.8,10.5,140
2011,2,19,1400,5,5,360
2011,2,19,1500,1.7,2,129
2011,2,20,1000,9.3,13,178
2011,2,20,1100,5.6,8.7,254
2011,2,20,1300,13.1,13.7,211
2011,2,20,1400,22.1,23.1,235
2011,2,20,1500,23.8,28.7,236
2011,2,21,1100,15.5,16,237
2011,2,21,1200,19.9,23.6,218
2011,2,21,1300,8.6,10.6,233
2011,2,21,1400,3,3.4,214
2011,2,21,1600,5.9,8.3,277
2011,2,22,900,42.4,45.2,224
2011,2,22,1000,28.7,28.7,185
2011,2,22,1200,30.9,32.5,212
2011,2,22,1300,35,43.2,209
2011,2,22,1400,15.2,15.2,239
2011,2,22,1500,29.5,34.1,225
2011,2,22,1600,19.3,19.3,260
2011,2,23,800,19.3,19.3,212
2011,2,23,900,16.4,16.4,250
2011,2,23,1100,20.3,23.7,236
2011,2,23,1200,19.8,21.1,241
2011,2,23,1400,19.1,19.2,258
2011,2,23,1500,14.9,20.8,247
2011,2,23,1600,12.2,18,227
2011,2,23,1700,10.5,15.9,214
2011,2,23,1800,12.8,21.8,212
2011,2,23,1900,22.5,34,200
2011,2,23,2000,20.4,26.1,183
2011,2,23,2100,15.3,27.2,190
2011,2,23,2200,15.9,28,193
2011,2,23,2300,26.8,32.1,188
2011,2,24,0,27,31.6,192
2011,2,24,100,19.9,31,203
2011,2,24,200,17.3,22.5,212
2011,2,24,300,16,21,216
2011,2,24,400,16.8,23.1,210
2011,2,24,500,15.2,18.4,192
2011,2,24,600,12.6,18.2,202
2011,2,24,700,13.6,17.7,212
2011,2,24,800,15.5,19,217
2011,2,24,900,15.2,21,209
2011,2,24,1000,19.6,25.6,208
2011,2,24,1100,24.8,31.3,207
2011,2,24,1200,20.4,32.4,200
2011,2,24,1300,21.9,36.2,204
2011,2,24,1400,28.1,34.3,203
2011,2,24,1500,27.1,42.7,206
2011,2,24,1600,29.5,47.6,209
2011,2,24,1700,27.4,41.9,212
2011,2,24,1800,27.2,40.7,220
2011,2,24,1900,23.9,33.5,228
2011,2,24,2000,25.3,34.5,231
2011,2,24,2100,23.6,36.2,236
2011,2,24,2200,10.9,18.9,230
2011,2,24,2300,14.9,22.1,240
2011,2,25,0,20.2,27.4,235
2011,2,25,100,21.5,26.7,230
2011,2,25,200,19.6,27.1,225
2011,2,25,300,18.8,24.8,221
2011,2,25,400,18,23.1,222
2011,2,25,500,21.1,35.7,219
2011,2,25,600,19.9,32.6,228
2011,2,25,700,20.5,30.4,224
2011,2,25,800,22.7,34.3,224
2011,2,25,900,20,32.4,225
2011,2,25,1000,15.6,25.4,233
2011,2,25,1100,14.8,22.8,234
2011,2,25,1200,12.2,19.3,255
2011,2,25,1300,14.4,26.4,261
2011,2,25,1400,14.7,24.6,257
2011,2,25,1500,13.2,19.9,267
2011,2,25,1600,13.6,20.9,259
2011,2,25,1700,10.9,17.2,258
2011,2,25,1800,10.6,15,249
2011,2,25,1900,7.6,12.2,224
2011,2,25,2000,2.7,7.2,218
2011,2,25,2100,2.7,6.9,250
2011,2,25,2200,2.2,6.7,185
2011,2,25,2300,3.9,9,201
2011,2,26,0,8.4,11.1,222
2011,2,26,100,13.7,22.4,219
2011,2,26,200,21,27.3,233
2011,2,26,300,25.5,35.5,231
2011,2,26,400,31.1,38.5,233
2011,2,26,500,32.5,42.4,233
2011,2,26,600,34.2,43,229
2011,2,26,700,31.5,43.7,222
2011,2,26,800,32,39.1,215
2011,2,26,900,29,39.2,224
2011,2,26,1000,25.6,33,222
2011,2,26,1100,25.4,41.3,219
2011,2,26,1200,23,38.5,219
2011,2,26,1300,19.3,35.4,230
2011,2,26,1400,29.4,45,226
2011,2,26,1500,31.8,45.6,224
2011,2,26,1600,34,50.3,223
2011,2,26,1700,32.6,49.2,220
2011,2,26,1800,30.7,50.4,224
2011,2,26,1900,31.2,46.1,232
2011,2,26,2000,33,55.2,236
2011,2,26,2100,30.6,50.7,236
2011,2,26,2200,30.6,49,240
2011,2,26,2300,29.5,40,237
2011,2,27,0,36.3,46.9,239
2011,2,27,100,34.1,50.7,234
2011,2,27,200,33.5,48.4,238
2011,2,27,300,31.3,46,233
2011,2,27,400,36.5,54,236
2011,2,27,500,20.9,34.9,243
2011,2,27,600,17.1,28.7,243
2011,2,27,700,15.6,25.3,255
2011,2,27,800,18,24.8,235
2011,2,27,900,16.7,22.5,237
2011,2,27,1000,15.7,22.7,237
2011,2,27,1100,12.4,18.2,228
2011,2,27,1200,14.1,21.4,224
2011,2,27,1300,11.7,20.6,233
2011,2,27,1400,11.9,17.9,249
2011,2,27,1500,16.1,28.5,226
2011,2,27,1600,21.2,33.8,227
2011,2,27,1700,26.4,40,232
2011,2,27,1800,33.5,46,223
2011,2,27,1900,35.2,50.9,224
2011,2,27,2000,38.3,50.8,220
2011,2,27,2100,39.3,51.6,219
2011,2,27,2200,39.3,48.1,214
2011,2,27,2300,30.1,46,226
2011,2,28,0,29.8,42.5,229
2011,2,28,100,31.3,48.7,218
2011,2,28,200,39.6,52.7,214
2011,2,28,300,53.1,68.4,216
2011,2,28,400,58.1,69.3,217
2011,2,28,500,61,69,215
2011,2,28,600,58.7,70.8,215
2011,2,28,700,59.2,71.5,215
2011,2,28,800,57.5,70.7,213
2011,2,28,900,58.7,71.6,211
2011,2,28,1000,58.8,75.6,213
2011,2,28,1100,58.1,72.8,214
2011,2,28,1200,55.7,80.2,216
2011,2,28,1300,60,81.3,219
2011,2,28,1400,59.8,84.9,218
2011,2,28,1500,60.3,77.5,217
2011,2,28,1600,56.4,78.5,217
2011,2,28,1700,53.5,80.2,215
2011,2,28,1800,49.9,67.8,217
2011,2,28,1900,49.5,70,215
2011,2,28,2000,57.6,70.2,210
2011,2,28,2100,55.6,69.3,210
2011,2,28,2200,55.4,72.8,213
2011,2,28,2300,54.7,72.4,212
2011,3,1,0,51.3,64.2,213
2011,3,1,100,50.8,67.2,211
2011,3,1,200,44.5,63.1,214
2011,3,1,300,49.4,66.4,213
2011,3,1,400,49.4,65.6,213
2011,3,1,500,45.4,60.2,216
2011,3,1,600,43.1,62.6,218
2011,3,1,700,33.5,47.4,216
2011,3,1,800,32.3,48.9,221
2011,3,1,900,29.4,46.4,222
2011,3,1,1000,31.9,46.5,222
2011,3,1,1100,31.7,45,228
2011,3,1,1200,29.3,42.9,224
2011,3,1,1300,29.1,41.1,219
2011,3,1,1400,28.7,46.5,222
2011,3,1,1500,26.6,38.5,217
2011,3,1,1600,22.5,33.9,215
2011,3,1,1700,21.8,38.3,205
2011,3,1,1800,33.2,45.6,196
2011,3,1,1900,35.9,50.3,198
2011,3,1,2000,27.9,36.9,201
2011,3,1,2100,38.3,49.2,190
2011,3,1,2200,43.5,50.2,185
2011,3,1,2300,48.3,61.3,186
2011,3,2,0,38.9,54.4,190
2011,3,2,100,34.5,47.9,196
2011,3,2,200,31.8,44.4,200
2011,3,2,300,29.1,44.9,202
2011,3,2,400,21.4,39.8,209
2011,3,2,500,28.4,45.6,199
2011,3,2,600,31.7,45.5,200
2011,3,2,700,31.5,45,205
2011,3,2,800,23.4,44.2,215
2011,3,2,900,21.4,48.6,220
2011,3,2,1000,38.2,52.8,208
2011,3,2,1100,33.2,49.6,213
2011,3,2,1200,33.8,52.9,212
2011,3,2,1300,25.5,41.3,211
2011,3,2,1400,25.8,38,214
2011,3,2,1500,29,44.9,211
2011,3,2,1600,35.6,43.2,208
2011,3,2,1700,42.1,57.2,201
2011,3,2,1800,43.2,57.2,206
2011,3,2,1900,43.3,50.1,206
2011,3,2,2000,39.8,50.6,210
2011,3,2,2100,38,46.4,214
2011,3,2,2200,37.3,45.7,218
2011,3,2,2300,33.6,45.3,222
2011,3,3,0,31.9,41.7,213
2011,3,3,100,29.8,43.1,217
2011,3,3,200,27.4,41.3,237
2011,3,3,300,21.5,35.7,236
2011,3,3,400,22.1,30.3,238
2011,3,3,500,25.5,39,237
2011,3,3,600,22.8,37.2,230
2011,3,3,700,24.3,36.2,224
2011,3,3,800,23.5,32.5,227
2011,3,3,900,23.8,34.2,221
2011,3,3,1000,11.4,24.3,239
2011,3,3,1100,14.8,24.6,233
2011,3,3,1200,13.9,22.7,244
2011,3,3,1300,13.5,24.9,246
2011,3,3,1400,12.4,20.9,268
2011,3,3,1500,14.2,23.4,258
2011,3,3,1600,16.3,28,252
2011,3,3,1700,16.6,26.2,248
2011,3,3,1800,14.7,21.1,244
2011,3,3,1900,22.4,38.1,247
2011,3,3,2000,18.7,30.2,254
2011,3,3,2100,14.1,18.8,251
2011,3,3,2200,11.8,15.8,251
2011,3,3,2300,13.6,19.3,248
2011,3,4,0,11.2,15.9,248
2011,3,4,100,9.8,13.1,250
2011,3,4,200,9.8,13.3,240
2011,3,4,300,9.5,14.1,241
2011,3,4,400,10,15.6,247
2011,3,4,500,12.4,18.1,242
2011,3,4,600,16.4,24.3,242
2011,3,4,700,18.9,26.6,241
2011,3,4,800,18.7,27.5,242
2011,3,4,900,24.7,32.9,239
2011,3,4,1000,24.3,34.6,241
2011,3,4,1100,21,33.5,237
2011,3,4,1200,16.7,27.3,237
2011,3,4,1300,16.5,28.5,239
2011,3,4,1400,26.6,38,237
2011,3,4,1500,29.5,43.3,236
2011,3,4,1600,20.9,32,238
2011,3,4,1700,16.5,28.2,233
2011,3,4,1800,15.8,23.8,224
2011,3,4,1900,10.4,21.1,216
2011,3,4,2000,16.7,24.5,219
2011,3,4,2100,17.3,25.6,214
2011,3,4,2200,21.6,32.2,214
2011,3,4,2300,28.5,38.6,212
2011,3,5,0,30.9,39.7,210
2011,3,5,100,35.9,47.9,210
2011,3,5,200,35.7,44.1,215
2011,3,5,300,30.6,43.1,222
2011,3,5,400,29.9,42.7,219
2011,3,5,500,31.2,43.7,220
2011,3,5,600,29.2,41.7,219
2011,3,5,700,23.3,35.3,223
2011,3,5,800,26,35.1,216
2011,3,5,900,26.1,33.5,214
2011,3,5,1000,25.7,34.6,222
2011,3,5,1100,24.3,33.5,224
2011,3,5,1200,23.8,36.1,219
2011,3,5,1300,19.2,27.9,224
2011,3,5,1400,23,36.5,237
2011,3,5,1500,24.9,34.9,237
2011,3,5,1600,25.8,39.3,239
2011,3,5,1700,21.4,33.3,251
2011,3,5,1800,19.1,27,253
2011,3,5,1900,16,23,245
2011,3,5,2000,13.2,18.2,242
2011,3,5,2100,12.7,16.7,243
2011,3,5,2200,10.7,14.8,240
2011,3,5,2300,8.1,12.2,238
2011,3,6,0,6.7,10.1,249
2011,3,6,100,10.1,17.8,239
2011,3,6,200,12.3,17.7,239
2011,3,6,300,10.2,14.9,234
2011,3,6,400,9.5,11.7,230
2011,3,6,500,8.5,10.3,235
2011,3,6,600,6,8.4,237
2011,3,6,700,6.5,16,229
2011,3,6,800,8.2,12.7,228
2011,3,6,900,4.8,7.4,215
2011,3,6,1000,1.9,8.3,224
2011,3,6,1100,4.3,7.2,209
2011,3,6,1200,5.2,8.6,231
2011,3,6,1300,3.4,7.1,276
2011,3,6,1400,3.6,7.4,289
2011,3,6,1500,5.8,10.1,243
2011,3,6,1600,7.9,11.6,245
2011,3,6,1700,8.2,12.2,244
2011,3,6,1800,6.7,10.2,248
2011,3,6,1900,5.6,8.2,224
2011,3,6,2000,4.5,6.3,220
2011,3,6,2100,4.8,6.4,223
2011,3,6,2200,5.5,7.1,215
2011,3,6,2300,8.2,10.5,221
2011,3,7,0,11,13.5,218
2011,3,7,100,16.8,22.9,192
2011,3,7,200,20.5,25.3,189
2011,3,7,300,23.9,28.4,189
2011,3,7,400,25.6,30.2,188
2011,3,7,500,27.1,33,191
2011,3,7,600,29.1,33.9,190
2011,3,7,700,22.1,30,183
2011,3,7,800,18.5,26.3,184
2011,3,7,900,18.5,25.4,201
2011,3,7,1000,15.5,20,204
2011,3,7,1100,12.3,18.4,210
2011,3,7,1200,6,11.5,234
2011,3,7,1300,3.9,11.8,275
2011,3,7,1400,2.6,8.1,300
2011,3,7,1500,2.7,8.1,300
2011,3,7,1600,4,8.5,307
2011,3,7,1700,2.5,7.8,332
2011,3,7,1800,2.1,5.2,276
2011,3,7,1900,3,5.4,321
2011,3,7,2000,2.4,8.1,344
2011,3,7,2100,3.7,8.1,357
2011,3,7,2200,5.9,12.7,18
2011,3,7,2300,5.1,8.4,20
2011,3,8,0,4.2,8.4,12
2011,3,8,100,4,6.9,355
2011,3,8,200,4.1,9.9,348
2011,3,8,300,3.6,6.3,310
2011,3,8,400,4.1,7.5,276
2011,3,8,500,5.3,9.3,275
2011,3,8,600,4.2,9.3,225
2011,3,8,700,7.8,10.3,228
2011,3,8,800,10.9,16.4,232
2011,3,8,900,13.5,21.9,225
2011,3,8,1000,16.1,26.1,221
2011,3,8,1100,18.8,34,217
2011,3,8,1200,18.4,32.9,231
2011,3,8,1300,24.3,41.9,223
2011,3,8,1400,24.9,38.7,222
2011,3,8,1500,30.4,44.3,224
2011,3,8,1600,32.1,43.3,221
2011,3,8,1700,30.9,44.3,225
2011,3,8,1800,31.5,44.2,224
2011,3,8,1900,32.3,49.2,236
2011,3,8,2000,34.6,50.3,243
2011,3,8,2100,30.7,48.4,245
2011,3,8,2200,27.5,41.8,244
2011,3,8,2300,20.5,31.3,251
2011,3,9,0,24,31.3,246
2011,3,9,100,26.3,36.3,240
2011,3,9,200,21.6,33.5,242
2011,3,9,300,19.8,27.2,241
2011,3,9,400,17.8,25.7,234
2011,3,9,500,13.9,23.1,217
2011,3,9,600,16.6,22.9,209
2011,3,9,700,13.3,18.7,212
2011,3,9,800,13.3,18.9,212
2011,3,9,900,18.8,25.7,221
2011,3,9,1000,24.5,33.6,213
2011,3,9,1100,23.9,36.6,216
2011,3,9,1200,22.8,36,222
2011,3,9,1300,28.3,37.5,220
2011,3,9,1400,27.6,36.6,216
2011,3,9,1500,20.5,38.8,220
2011,3,9,1600,35.1,59.1,217
2011,3,9,1700,38.6,61,220
2011,3,9,1800,39.1,53.1,223
2011,3,9,1900,40.8,58,224
2011,3,9,2000,35.2,56.1,226
2011,3,9,2100,36.7,52.1,228
2011,3,9,2200,37.8,60.1,233
2011,3,9,2300,38.7,59.2,232
2011,3,10,0,37.3,55.9,231
2011,3,10,100,33.3,50.8,224
2011,3,10,200,38.6,51.4,217
2011,3,10,300,43.3,56.4,217
2011,3,10,400,43.8,57.9,216
2011,3,10,500,41.9,57.3,211
2011,3,10,600,49.1,62.6,204
2011,3,10,700,57.8,69.5,213
2011,3,10,800,50.6,64.4,208
2011,3,10,900,56.2,70.2,202
2011,3,10,1000,68.3,85.9,199
2011,3,10,1100,69.3,89.6,208
2011,3,10,1200,70.3,87.4,210
2011,3,10,1300,53.3,83.1,211
2011,3,10,1400,32,55.5,220
2011,3,10,1500,37.1,64.8,211
2011,3,10,1600,32.3,72,212
2011,3,10,1700,51.9,77.9,209
2011,3,10,1800,50.9,66.4,210
2011,3,10,1900,48.8,74.2,213
2011,3,10,2000,40.4,57.1,214
2011,3,10,2100,41.4,59.7,221
2011,3,10,2200,36.2,63.2,238
2011,3,10,2300,88.2,408.6,246
2011,3,11,0,35.6,65.9,253
2011,3,11,100,23,34.9,270
2011,3,11,200,15.3,28.4,263
2011,3,11,300,17.5,27.7,258
2011,3,11,400,21.3,31.4,247
2011,3,11,500,21.6,34.1,247
2011,3,11,600,17.8,31,247
2011,3,11,700,27.6,42.8,241
2011,3,11,800,21.8,32.3,241
2011,3,11,900,19.9,32.8,238
2011,3,11,1000,16.7,29.4,229
2011,3,11,1100,15.6,25.4,229
2011,3,11,1200,17.9,25.6,222
2011,3,11,1300,17.2,25.5,207
2011,3,11,1400,15,25.1,225
2011,3,11,1500,14.4,26,232
2011,3,11,1600,12.3,22.9,224
2011,3,11,1700,12,19.2,223
2011,3,11,1800,11.9,20.8,217
2011,3,11,1900,14.5,25.7,213
2011,3,11,2000,15.6,27.6,211
2011,3,11,2100,19.1,26.9,226
2011,3,11,2200,18.9,26.8,228
2011,3,11,2300,16.8,23.5,234
2011,3,12,0,15.6,20.3,236
2011,3,12,100,14,19.3,226
2011,3,12,200,13.5,21,224
2011,3,12,300,14.6,18.9,237
2011,3,12,400,15.5,20.1,236
2011,3,12,500,14.1,20.5,236
2011,3,12,600,15.8,20.8,232
2011,3,12,700,13.9,19.6,228
2011,3,12,800,13.5,18.1,222
2011,3,12,900,12,16.3,201
2011,3,12,1000,13.5,18.5,199
2011,3,12,1100,13.3,19.6,204
2011,3,12,1200,12.5,19.7,190
2011,3,12,1300,11.4,19.1,193
2011,3,12,1400,11.2,16.9,217
2011,3,12,1500,11.8,21,224
2011,3,12,1600,11.9,19.3,213
2011,3,12,1700,7,14,206
2011,3,12,1800,3.4,10,116
2011,3,12,1900,14.2,20,162
2011,3,12,2000,18,23.4,181
2011,3,12,2100,18.8,28.3,206
2011,3,12,2200,17.8,24,224
2011,3,12,2300,21,29.6,230
2011,3,13,0,21.6,29.8,229
2011,3,13,100,22.4,30.8,230
2011,3,13,200,22.2,28.4,229
2011,3,13,256,11,11,5
2011,3,13,300,19.8,25.7,237
2011,3,13,356,12.8,12.8,0
2011,3,13,400,22.9,29.4,240
2011,3,13,456,12.8,12.8,352
2011,3,13,500,20.6,27.8,235
2011,3,13,556,12.8,12.8,344
2011,3,13,600,22.7,34.2,237
2011,3,13,656,12.8,12.8,342
2011,3,13,700,23.4,32.6,233
2011,3,13,756,12.8,12.8,314
2011,3,13,800,23.4,35.1,229
2011,3,13,856,12.8,12.8,342
2011,3,13,956,12.8,12.8,20
2011,3,13,1000,18.4,28.5,217
2011,3,13,1056,12.2,16.3,322
2011,3,13,1100,18.6,27.4,216
2011,3,13,1156,10.2,18,354
2011,3,13,1200,20.6,30.3,199
2011,3,13,1256,14.2,21.4,324
2011,3,13,1300,12,20.4,213
2011,3,13,1356,9.1,17.4,334
2011,3,13,1400,18.8,30.9,184
2011,3,13,1456,9.9,19.2,287
2011,3,13,1500,22.3,31.3,186
2011,3,13,1556,9.6,22.4,297
2011,3,13,1600,24.9,42,206
2011,3,13,1656,9.1,22.8,248
2011,3,13,1700,33,42.8,181
2011,3,13,1756,9.1,17.7,239
2011,3,13,1800,32.3,43.4,187
2011,3,13,1856,9.8,23.2,279
2011,3,13,1900,43.3,54.4,188
2011,3,13,1956,18,30.6,245
2011,3,13,2000,54.9,71.8,187
2011,3,13,2056,16,28.7,237
2011,3,13,2100,50.6,70.2,194
2011,3,13,2156,14.4,26.8,265
2011,3,13,2200,40,70.6,193
2011,3,13,2256,13.6,29.6,290
2011,3,13,2300,34.9,68.2,198
2011,3,13,2356,11.7,21.4,275
2011,3,14,0,44,75.2,199
2011,3,14,56,14.7,23.6,260
2011,3,14,100,59,76.2,207
2011,3,14,156,13.3,21.3,265
2011,3,14,200,49.3,69.3,211
2011,3,14,256,11.2,19.7,271
2011,3,14,300,60.4,74.9,209
2011,3,14,356,20.4,32.9,255
2011,3,14,400,63.6,75.4,208
2011,3,14,456,23.8,36,257
2011,3,14,500,64.1,77.4,207
2011,3,14,556,11.9,20.2,278
2011,3,14,600,53.1,67,211
2011,3,14,700,48.4,59,211
2011,3,14,800,39.3,51,209
2011,3,14,900,53.5,186.5,224
2011,3,14,1000,43.8,187.3,237
2011,3,14,1100,39,58.1,233
2011,3,14,1200,26.6,44.8,235
2011,3,14,1300,20,70.2,247
2011,3,14,1400,20.5,28,242
2011,3,14,1500,18.1,27.3,247
2011,3,14,1600,22.6,32.6,241
2011,3,14,1700,27.1,41.9,242
2011,3,14,1800,27.6,38.7,243
2011,3,14,1900,22.2,35.3,244
2011,3,14,2000,19.5,27.8,244
2011,3,14,2100,21.3,28.7,240
2011,3,14,2200,23.4,32.1,240
2011,3,14,2300,19.5,34.7,232
2011,3,15,0,20.9,36.9,229
2011,3,15,100,13.9,37.2,216
2011,3,15,200,13.3,22.4,219
2011,3,15,300,22.3,34.9,215
2011,3,15,400,36.3,47.9,206
2011,3,15,500,35.1,49.2,213
2011,3,15,600,28.4,41.1,219
2011,3,15,700,37.4,53.6,219
2011,3,15,800,34.4,53.4,225
2011,3,15,900,28,43.7,223
2011,3,15,1000,24.1,37.1,225
2011,3,15,1100,23.3,41.8,209
2011,3,15,1200,31.3,45.5,203
2011,3,15,1300,31.2,50.4,205
2011,3,15,1400,22.3,40.9,215
2011,3,15,1500,21.4,37.1,210
2011,3,15,1600,27,61.5,214
2011,3,15,1700,50.6,77.7,208
2011,3,15,1800,56.7,81.7,208
2011,3,15,1900,52.3,62.6,206
2011,3,15,2000,48.7,59.4,208
2011,3,15,2100,43.8,66.1,211
2011,3,15,2200,41.1,56.2,210
2011,3,15,2300,43.1,63,212
2011,3,16,0,52,75,211
2011,3,16,100,56.3,72.9,209
2011,3,16,200,51.4,71.6,212
2011,3,16,300,55.6,77.8,211
2011,3,16,400,39.8,73,223
2011,3,16,500,41.5,182.4,222
2011,3,16,600,81,350.7,243
2011,3,16,700,34.3,51.3,243
2011,3,16,800,33.8,48.8,243
2011,3,16,900,31.6,44.4,242
2011,3,16,1000,21.3,32.6,237
2011,3,16,1100,18.5,28.5,246
2011,3,16,1200,11.9,23.5,250
2011,3,16,1300,7.4,15.2,239
2011,3,16,1400,10.3,17.7,235
2011,3,16,1500,7.8,17.4,241
2011,3,16,1600,11.5,30.9,250
2011,3,16,1700,12.8,32.1,238
2011,3,16,1800,51.7,361.1,287
2011,3,16,1900,10.4,20,302
2011,3,16,2000,7.2,17.3,289
2011,3,16,2100,3.7,6.8,345
2011,3,16,2200,7.7,17,289
2011,3,16,2300,9,15.8,268
2011,3,17,0,9.5,13.5,243
2011,3,17,100,12.4,17.6,246
2011,3,17,200,16,28.8,253
