2010,12,7,1300,26,88.7,14,277,16
2010,12,7,1400,30.3,86.5,14,278,15
2010,12,7,1600,23.6,89.2,12,276,14
2010,12,7,1700,22.1,89.8,13,268,15
2010,12,7,1800,21.9,89.4,15,269,16
2010,12,7,1900,21.7,89.6,16,261,17
2010,12,7,2000,22.2,88.8,19,273,21
2010,12,7,2100,22.1,88.3,16,259,18
2010,12,7,2200,22.3,87.7,15,264,17
2010,12,7,2300,22.9,86.3,15,267,17
2010,12,8,0,24.3,87.1,14,264,17
2010,12,8,100,23.8,86.3,15,255,17
2010,12,8,200,24.7,84.8,15,254,17
2010,12,8,300,25,84.4,16,270,18
2010,12,8,400,24.9,83.2,17,266,20
2010,12,8,500,24.7,84.6,19,255,25
2010,12,8,600,24.9,83,20,271,22
2010,12,8,700,25.3,80,23,264,27
2010,12,8,800,26,77.9,23,274,26
2010,12,8,900,26.6,73.2,22,276,26
2010,12,8,1000,28.1,70.5,26,272,31
2010,12,8,1100,29.9,71.7,26,282,30
2010,12,8,1200,31.5,69.4,21,276,25
2010,12,8,1300,30.7,71.6,21,276,25
2010,12,8,1300,31.4,72.7,21,282,24
2010,12,8,1400,27.8,77.5,21,275,25
2010,12,8,1400,28.5,76.5,20,273,25
2010,12,8,1500,26.4,81.1,22,276,26
2010,12,8,1500,27.1,79.7,21,274,26
2010,12,8,1600,25.1,84.5,23,275,26
2010,12,8,1600,26.1,82.4,24,276,32
2010,12,8,1700,25.2,85.6,25,287,29
2010,12,8,1700,25.3,84.6,23,279,31
2010,12,8,1800,25,87.7,21,272,29
2010,12,8,1800,25.4,85.8,24,284,33
2010,12,8,1900,23.7,90.7,20,273,24
2010,12,8,1900,24.1,89.9,22,274,30
2010,12,8,2000,23.5,90.5,17,282,21
2010,12,8,2000,23.8,90.7,18,271,28
2010,12,8,2100,23.8,90.5,17,269,20
2010,12,8,2100,23.8,90.6,16,266,22
2010,12,8,2200,23.5,90.4,18,279,21
2010,12,8,2200,23.7,90.5,18,274,24
2010,12,8,2300,23.4,90.3,17,270,20
2010,12,8,2300,23.5,90.3,17,270,22
2010,12,9,0,23.2,90.1,17,276,19
2010,12,9,0,23.3,90.2,17,271,22
2010,12,9,100,22.6,89.9,19,273,23
2010,12,9,100,23,90,17,275,22
2010,12,9,200,22.5,90.1,21,270,24
2010,12,9,200,22.6,90,21,275,31
2010,12,9,300,22.4,89.9,19,274,22
2010,12,9,300,22.5,90,19,274,24
2010,12,9,400,22.1,89.7,22,276,25
2010,12,9,400,22.3,89.8,20,277,26
2010,12,9,500,21.9,89.6,20,275,22
2010,12,9,500,22.1,89.7,19,274,25
2010,12,9,600,21.3,89.2,21,273,25
2010,12,9,600,21.8,89.5,21,272,26
2010,12,9,700,20.6,88.9,18,273,21
2010,12,9,700,20.9,88.9,20,273,27
2010,12,9,800,20.4,88.7,19,275,22
2010,12,9,800,20.5,88.8,18,273,22
2010,12,9,900,23.1,88.8,19,272,23
2010,12,9,900,25.1,85.4,21,272,25
2010,12,9,1000,23.8,81.5,24,276,26
2010,12,9,1000,24.3,83.4,24,274,28
2010,12,9,1100,23.7,81.6,23,276,27
2010,12,9,1100,24.3,81.5,20,278,25
2010,12,9,1200,24.1,81.4,20,274,24
2010,12,9,1200,24.2,81.5,20,278,27
2010,12,9,1300,24.1,80.7,18,275,24
2010,12,9,1400,23.2,76,23,290,27
