2010,12,8,100,-64.3,7,227,17
2010,12,8,200,-64.3,10,204,20
2010,12,8,300,-64.3,10,232,25
2010,12,8,400,-64.3,10,209,20
2010,12,8,500,-64.3,8,219,21
2010,12,8,600,-64.3,7,200,15
2010,12,8,700,-64.3,10,215,29
2010,12,8,800,-64.3,10,236,28
2010,12,8,900,-64.3,12,239,33
2010,12,8,1000,-64.3,10,243,25
2010,12,8,1100,-64.3,11,251,34
2010,12,8,1200,-64.3,10,233,32
2010,12,8,1300,-64.3,10,214,27
2010,12,8,1400,-64.2,14,220,33
2010,12,8,1500,-64.3,15,222,34
2010,12,8,1600,-64.3,11,215,30
2010,12,8,1700,-64.3,9,242,39
2010,12,8,1800,-64.3,7,261,29
2010,12,8,1900,-64.3,9,263,37
2010,12,8,2000,-64.3,10,277,27
2010,12,8,2100,-64.3,9,262,29
2010,12,8,2200,-64.3,7,269,23
2010,12,8,2300,-64.3,7,268,26
2010,12,8,2400,-64.3,7,264,26
2010,12,9,100,-64.3,7,275,30
2010,12,9,200,-64.3,7,271,25
2010,12,9,300,-64.3,10,270,33
2010,12,9,400,-64.3,11,293,30
2010,12,9,500,-64.3,7,287,20
2010,12,9,600,-64.2,6,296,32
2010,12,9,700,-64.3,6,289,20
2010,12,9,800,-64.2,6,270,18
2010,12,9,900,-64.2,5,263,16
2010,12,9,1000,-64.2,8,272,21
2010,12,9,1100,-64.2,15,258,37
2010,12,9,1200,-64.3,17,258,35
2010,12,9,1300,-64.2,10,261,24
2010,12,9,1400,-64.3,4,283,13
2010,12,9,1500,-64.3,4,214,20
2010,12,9,1600,-64.3,5,264,14
2010,12,9,1700,-64.3,7,243,20
2010,12,9,1800,-64.2,8,250,26
2010,12,9,1900,-64.2,10,235,23
2010,12,9,2000,-64.3,10,235,32
2010,12,9,2100,-64.3,14,237,28
2010,12,9,2200,-64.2,19,231,33
2010,12,9,2300,-64.3,17,229,28
2010,12,9,2400,-64.3,15,216,30
2010,12,10,100,-64.3,14,210,33
2010,12,10,200,-64.2,12,229,32
2010,12,10,300,-64,12,223,27
2010,12,10,400,-64.2,12,230,26
2010,12,10,500,-63.8,12,243,30
2010,12,10,600,-64,14,238,38
2010,12,10,700,-64.2,6,294,18
2010,12,10,800,-64.1,15,288,50
2010,12,10,900,-64.1,11,293,37
2010,12,10,1000,-64,9,292,23
2010,12,10,1100,-64.3,9,292,27
2010,12,10,1200,-64.2,14,280,33
2010,12,10,1300,-64.1,10,284,35
2010,12,10,1400,-64.1,12,280,34
2010,12,10,1500,-63.8,17,272,36
2010,12,10,1600,-63.9,11,270,30
2010,12,10,1700,-64.1,11,280,31
2010,12,10,1800,-64.2,6,279,21
2010,12,10,1900,-64.1,8,275,22
2010,12,10,2000,-63.9,6,290,18
2010,12,10,2100,-64.2,6,288,20
2010,12,10,2200,-64.3,6,292,19
2010,12,10,2300,-64.3,6,293,17
2010,12,10,2400,-64.3,6,292,19
2010,12,11,100,-64.3,5,291,18
2010,12,11,200,-64.3,6,293,17
2010,12,11,300,-64.3,8,285,22
2010,12,11,400,-64.3,8,295,19
2010,12,11,500,-64.3,8,292,23
2010,12,11,600,-64.3,7,291,26
2010,12,11,700,-64.3,8,279,21
2010,12,11,800,-64.3,6,290,17
2010,12,11,900,-64.2,5,295,16
2010,12,11,1000,-64.2,4,300,14
2010,12,11,1100,-64.1,4,285,14
2010,12,11,1200,-64.1,4,288,14
2010,12,11,1300,-64.1,4,290,14
2010,12,11,1400,-64.1,3,283,10
2010,12,11,1500,-64.2,2,149,8
2010,12,11,1600,-64.3,2,270,8
2010,12,11,1700,-64.3,2,256,7
2010,12,11,1800,-64.3,3,249,12
2010,12,11,1900,-64.3,3,238,11
2010,12,11,2000,-64.3,4,184,9
2010,12,11,2100,-64.3,17,187,28
2010,12,11,2200,-64.3,18,205,29
2010,12,11,2300,-64.3,10,218,26
2010,12,11,2400,-64,5,237,16
2010,12,12,100,-64,5,284,18
2010,12,12,200,-64.3,6,276,20
2010,12,12,300,-64,9,280,33
2010,12,12,400,-64.1,7,272,32
2010,12,12,500,-64,8,272,25
2010,12,12,600,-64.1,9,280,27
2010,12,12,700,-64.2,8,271,27
2010,12,12,800,-64.1,7,276,25
2010,12,12,900,-64.2,9,273,28
2010,12,12,1000,-64,8,266,23
2010,12,12,1100,-64,10,271,29
2010,12,12,1200,-64.1,18,271,47
2010,12,12,1300,-64.3,21,265,53
2010,12,12,1400,-64.3,11,255,31
2010,12,12,1500,-64.3,12,252,31
2010,12,12,1600,-64.3,12,249,35
2010,12,12,1700,-64.3,9,258,26
2010,12,12,1800,-64.2,11,267,31
2010,12,12,1900,-64.3,10,255,30
2010,12,12,2000,-64.3,14,255,27
2010,12,12,2100,-64.3,12,261,38
2010,12,12,2200,-64.3,11,258,27
2010,12,12,2300,-64.2,13,261,37
2010,12,12,2400,-64.2,10,263,27
2010,12,13,100,-64.3,13,238,29
2010,12,13,200,-64.2,13,260,31
2010,12,13,300,-64.3,11,269,28
2010,12,13,400,-64.2,13,257,29
2010,12,13,500,-64.2,13,251,34
2010,12,13,600,-64.2,9,259,29
2010,12,13,700,-64.2,7,249,20
2010,12,13,800,-64.3,4,263,15
2010,12,13,900,-64.3,7,269,18
2010,12,13,1000,-64.2,6,267,16
2010,12,13,1100,-64.2,6,267,22
2010,12,13,1200,-64.2,5,274,14
2010,12,13,1300,-64.2,5,261,18
2010,12,13,1400,-64.2,5,237,16
2010,12,13,1500,-64.2,9,263,22
2010,12,13,1600,-64.1,10,262,22
2010,12,13,1700,-64.2,9,263,28
2010,12,13,1800,-64.3,7,257,23
2010,12,13,1900,-64.2,8,248,24
2010,12,13,2000,-64.3,8,212,19
2010,12,13,2100,-64.3,4,172,13
2010,12,13,2200,-64.2,11,240,27
2010,12,13,2300,-64.3,16,235,29
2010,12,13,2400,-64.1,11,220,21
2010,12,14,100,-63.6,12,163,20
2010,12,14,200,-63.7,13,164,18
2010,12,14,300,-63.7,11,165,18
2010,12,14,400,-63.9,11,173,25
2010,12,14,500,-64.2,9,216,25
2010,12,14,600,-63.7,15,178,29
2010,12,14,700,-64,16,166,43
2010,12,14,800,-64,15,158,34
2010,12,14,900,-64.2,16,186,36
2010,12,14,1000,-64.3,12,199,51
2010,12,14,1100,-64.3,13,271,35
2010,12,14,1200,-64.3,14,271,52
2010,12,14,1300,-64.3,13,236,42
2010,12,14,1400,-64.3,9,249,27
2010,12,14,1500,-64.3,13,236,31
2010,12,14,1600,-64.3,12,254,34
2010,12,14,1700,-64.3,10,299,34
2010,12,14,1800,-64.3,9,282,34
2010,12,14,1900,-64.3,11,273,35
2010,12,14,2000,-64.3,7,290,18
2010,12,14,2100,-64.3,9,290,26
2010,12,14,2200,-64.2,8,290,30
2010,12,14,2300,-64.3,10,282,29
2010,12,14,2400,-64.3,5,265,13
2010,12,15,100,-64.3,6,254,19
2010,12,15,200,-63.7,4,285,11
2010,12,15,300,-64.2,7,280,18
2010,12,15,400,-64.2,9,271,21
2010,12,15,500,-64.2,8,271,21
2010,12,15,600,-64.3,8,272,23
2010,12,15,700,-64.2,8,273,25
2010,12,15,800,-64.3,8,273,24
2010,12,15,900,-64.3,10,265,28
2010,12,15,1000,-64.3,6,281,20
2010,12,15,1100,-64.3,6,269,18
2010,12,15,1200,-64.3,10,274,26
2010,12,15,1300,-64.3,8,274,23
2010,12,15,1400,-64.3,7,270,22
2010,12,15,1500,-64.3,5,264,18
2010,12,15,1600,-64.3,4,276,11
2010,12,15,1700,-64.3,7,271,22
2010,12,15,1800,-64.3,10,258,24
2010,12,15,1900,-64.3,4,268,15
2010,12,15,2000,-64.3,3,264,12
2010,12,15,2100,-64.3,4,254,12
2010,12,15,2200,-64.3,3,248,11
2010,12,15,2300,-64.3,4,272,16
2010,12,15,2400,-64.3,7,277,19
2010,12,16,100,-64.3,7,271,16
2010,12,16,200,-64.2,5,271,16
2010,12,16,300,-63.9,3,282,12
2010,12,16,400,-63.1,3,273,10
2010,12,16,500,-63.1,4,275,14
2010,12,16,600,-63.8,8,271,23
2010,12,16,700,-64.3,5,277,15
2010,12,16,800,-64.3,6,284,18
2010,12,16,900,-64.3,6,278,15
2010,12,16,1000,-64.3,3,258,12
2010,12,16,1100,-64.3,3,279,8
2010,12,16,1200,-64.3,4,275,9
2010,12,16,1300,-64.3,5,277,10
2010,12,16,1400,-64.3,4,279,6
2010,12,16,1500,-64.3,2,262,8
2010,12,16,1600,-64.3,2,241,6
2010,12,16,1700,-64.3,1,277,3
2010,12,16,1800,-64.3,4,179,7
2010,12,16,1900,-64.3,7,178,10
2010,12,16,2000,-64.3,6,184,9
2010,12,16,2100,-64.3,10,185,15
2010,12,16,2200,-64.3,13,176,18
2010,12,16,2300,-64.2,15,180,19
2010,12,16,2400,-63.9,15,180,20
2010,12,17,100,-63.9,15,180,23
2010,12,17,200,-64.3,20,177,27
2010,12,17,300,-64.3,18,182,23
2010,12,17,400,-64.3,16,182,22
2010,12,17,500,-64.1,15,172,20
2010,12,17,600,-64.1,13,172,15
2010,12,17,700,-64.2,10,178,12
2010,12,17,800,-63.8,11,170,14
2010,12,17,900,-63.8,10,183,12
2010,12,17,1000,-64.3,12,178,14
2010,12,17,1100,-64.2,16,180,19
2010,12,17,1200,-64.3,11,171,16
2010,12,17,1300,-64.3,14,175,17
2010,12,17,1400,-64.3,14,170,17
2010,12,17,1500,-64.3,13,175,19
2010,12,17,1600,-64.3,12,166,17
2010,12,17,1700,-64.3,12,172,23
2010,12,17,1800,-64.3,10,201,20
2010,12,17,1900,-64.2,13,206,23
2010,12,17,2000,-64.3,12,206,23
2010,12,17,2100,-64,6,242,20
2010,12,17,2200,-64.3,2,319,5
2010,12,17,2300,-64.3,1,189,4
2010,12,17,2400,-64.3,2,272,8
2010,12,18,100,-64.3,3,280,8
2010,12,18,200,-64.3,3,256,13
2010,12,18,300,-64.3,3,191,7
2010,12,18,400,-64.2,5,207,15
2010,12,18,500,-63.9,13,197,21
2010,12,18,600,-64.3,16,199,23
2010,12,18,700,-64.3,11,188,24
2010,12,18,800,-64.3,19,178,29
2010,12,18,900,-64.3,17,180,26
2010,12,18,1000,-64.3,15,200,37
2010,12,18,1100,-64.3,12,194,29
2010,12,18,1200,-64.3,16,187,29
2010,12,18,1300,-64.3,14,169,30
2010,12,18,1400,-64.3,12,209,28
2010,12,18,1500,-64.3,6,212,20
2010,12,18,1600,-64.3,7,261,35
2010,12,18,1700,-64.3,6,282,19
2010,12,18,1800,-64.3,6,272,31
2010,12,18,1900,-64.3,6,262,22
2010,12,18,2000,-64.3,4,270,15
2010,12,18,2100,-64.3,4,269,12
2010,12,18,2200,-64.3,4,276,16
