2010,12,7,1300,30.3,81.7,2,3
2010,12,7,1400,32.1,74.7,1,2
2010,12,7,1600,25.6,86.2,1,3
2010,12,7,1700,23.3,87.1,1,3
2010,12,7,1800,23.4,86.5,2,3
2010,12,7,1900,23.5,85.9,3,4
2010,12,7,2000,22.3,85.6,4,7
2010,12,7,2100,23.4,83.1,2,4
2010,12,7,2200,23.5,87.8,3,5
2010,12,7,2300,24.4,86.4,1,1
2010,12,8,0,25,82.1,4,8
2010,12,8,100,24.5,86.7,3,4
2010,12,8,200,25.8,81.3,4,6
2010,12,8,300,24.3,84.4,1,1
2010,12,8,400,23.8,87.4,2,4
2010,12,8,500,25.1,81.1,1,4
2010,12,8,600,23.3,83.7,2,4
2010,12,8,700,23.9,81.5,2,7
2010,12,8,800,27.8,72.8,2,4
2010,12,8,900,28.9,72,1,3
2010,12,8,1000,36,52.7,7,13
2010,12,8,1100,40.9,43.4,7,15
2010,12,8,1200,40.1,48.7,7,12
2010,12,8,1300,38,53,5,15
2010,12,8,1300,40.1,49.6,4,13
2010,12,8,1400,39.8,50.2,5,11
2010,12,8,1400,39.9,51.8,6,15
2010,12,8,1500,38.1,56.2,5,11
2010,12,8,1500,38.7,55,4,11
2010,12,8,1600,38.6,55.1,5,16
2010,12,8,1600,38.9,54.8,3,8
2010,12,8,1700,37.9,55.9,2,5
2010,12,8,1700,38.1,56.4,4,17
2010,12,8,1800,37.3,61.2,3,5
2010,12,8,1800,38,57.5,2,12
2010,12,8,1900,33.6,84.2,2,4
2010,12,8,1900,35.6,71.2,3,9
2010,12,8,2000,32.9,86.6,2,10
2010,12,8,2000,33.6,79,4,9
2010,12,8,2100,32.4,83.3,3,4
2010,12,8,2100,33,82.9,2,9
2010,12,8,2200,32.7,83.2,1,6
2010,12,8,2200,33.8,75.7,2,6
2010,12,8,2300,32.6,79.9,2,3
2010,12,8,2300,33.9,75.4,2,7
2010,12,9,0,32.7,78.3,2,3
2010,12,9,0,33.2,76.6,2,4
2010,12,9,100,32.8,75.3,2,5
2010,12,9,100,32.8,77.9,1,6
2010,12,9,200,31,90.9,4,6
2010,12,9,200,31.5,87.5,2,9
2010,12,9,300,31.1,86.8,1,3
2010,12,9,300,31.1,88.4,2,6
2010,12,9,400,30.7,90.4,2,5
2010,12,9,400,31.4,85.6,1,7
2010,12,9,500,30.6,88.8,2,5
2010,12,9,500,30.7,87.3,1,2
2010,12,9,600,29.9,85.2,1,2
2010,12,9,600,30.8,83.8,1,5
2010,12,9,700,30.9,76.1,2,11
2010,12,9,700,31,73.1,3,6
2010,12,9,800,31.1,68.2,2,6
2010,12,9,800,31.4,69.2,2,10
2010,12,9,900,32,64,4,14
2010,12,9,900,32.4,62.4,10,17
2010,12,9,1000,32.4,62,6,18
2010,12,9,1000,33.1,60.4,5,11
2010,12,9,1100,33.8,55.9,6,19
2010,12,9,1100,34.4,54.3,5,9
2010,12,9,1200,35.3,50.2,6,21
2010,12,9,1200,36.1,47.2,2,6
2010,12,9,1300,35.9,47.6,5,14
2010,12,9,1400,35,44.3,7,15
2010,12,9,1400,35.6,43.1,7,24
2010,12,9,1500,34.6,45.6,9,25
2010,12,9,1500,34.7,52.4,9,17
2010,12,9,1600,34.3,45.5,6,11
2010,12,9,1600,34.6,46.3,6,20
2010,12,9,1700,34.2,47,6,24
2010,12,9,1700,34.6,46.7,7,18
2010,12,9,1800,33.9,46.8,5,16
2010,12,9,1800,34.5,46.3,7,22
2010,12,9,1900,33.8,47.1,7,23
2010,12,9,1900,33.9,45.9,5,11
2010,12,9,2000,33.8,45.3,7,24
2010,12,9,2000,34.5,42.9,6,12
2010,12,9,2100,33.8,44.9,6,10
2010,12,9,2100,34.1,43.6,5,16
2010,12,9,2200,34,44.4,7,18
2010,12,9,2200,34.4,43.4,4,8
2010,12,9,2300,32.9,46.2,3,8
2010,12,9,2300,33.7,44.7,4,20
2010,12,10,0,31,48.1,2,5
2010,12,10,0,31.7,49,3,8
2010,12,10,100,32,45.2,5,17
2010,12,10,100,33.2,41.5,6,14
2010,12,10,200,31.8,47,7,16
2010,12,10,200,32.1,45.9,5,19
2010,12,10,300,31.4,49.6,1,4
2010,12,10,300,31.6,48.4,6,23
2010,12,10,400,31.5,49.3,3,12
2010,12,10,400,32.1,50.6,1,3
2010,12,10,500,31.5,58.9,2,14
2010,12,10,500,33.7,54.6,8,16
2010,12,10,600,30.4,88.1,5,11
2010,12,10,600,32.1,74.2,4,16
2010,12,10,700,29.2,90.6,3,5
2010,12,10,700,30.2,87,3,11
2010,12,10,800,29.6,80.2,4,14
2010,12,10,800,29.8,73.5,2,4
2010,12,10,900,29,66.8,3,6
2010,12,10,900,29.3,73,6,21
2010,12,10,1000,29.4,59.8,4,12
2010,12,10,1100,29.2,51.5,5,10
2010,12,10,1100,29.4,52.8,4,13
2010,12,10,1200,29,55.8,3,12
2010,12,10,1300,28.8,55.8,6,12
2010,12,10,1400,29.1,52.4,4,13
2010,12,10,1500,28.9,55.9,4,9
2010,12,10,1600,28.2,63.2,4,8
2010,12,10,1700,27.5,67.5,1,5
2010,12,10,1800,26.4,75,2,6
2010,12,10,1900,26.8,66.5,2,7
2010,12,10,2000,26.5,64.6,1,6
2010,12,10,2100,26,65.7,2,6
2010,12,10,2200,24.4,73.6,1,4
2010,12,10,2300,24.9,66.6,2,6
2010,12,11,0,24.5,66.9,2,7
2010,12,11,100,22.8,75.1,1,5
2010,12,11,200,24.5,62.9,2,8
2010,12,11,300,24.9,60.3,3,10
2010,12,11,400,24.6,61.4,2,7
2010,12,11,500,23,65.9,2,8
2010,12,11,600,21.2,67.1,2,11
2010,12,11,700,22.2,63.9,3,13
2010,12,11,800,23.3,59.9,2,8
2010,12,11,900,23.3,64.9,2,7
2010,12,11,1000,26.1,57.7,4,19
2010,12,11,1100,25.7,57.5,5,15
