2010,12,7,1400,26.8,81.1,30.4,0,0
2010,12,7,1500,21.8,89.6,30.5,0,0
2010,12,7,1600,21.1,91.9,30.4,0.1,0
2010,12,7,1700,21.3,89.9,30.4,-0,0.01
2010,12,7,1800,21.1,88.4,30.6,0.1,0.01
2010,12,7,1900,21,86.3,30.4,0,0
2010,12,7,2000,22.3,78,30.3,0,0.01
2010,12,7,2100,22.8,73.7,30.4,0,0.01
2010,12,7,2200,25.2,65,30.4,0.1,0
2010,12,7,2300,26.5,63.1,30.4,0.1,0
2010,12,8,0,28.8,56.5,30.5,0.1,0
2010,12,8,100,27.9,62,30.2,0,0
2010,12,8,200,32.2,55.8,30.5,0.2,0
2010,12,8,300,31,59.4,30.2,0.1,0
2010,12,8,400,25.9,69.7,30.1,0.1,0
2010,12,8,500,24.1,71.8,30.4,0.1,0
2010,12,8,600,25.5,63,30.3,0.1,0
2010,12,8,700,32.4,39.2,29.9,0,0
2010,12,8,800,34.6,29.9,30.1,0.1,0
2010,12,8,900,34.6,33.2,30.3,0.1,0
2010,12,8,1000,34.3,43.7,30.2,0.1,0
2010,12,8,1100,33.8,47.8,30.1,0.1,0
2010,12,8,1200,31.5,56.5,30,0.1,0
2010,12,8,1300,29.8,60,29.8,0.1,0
2010,12,8,1400,29.5,61.6,29.8,0.1,0
2010,12,8,1500,29.1,65.7,29.6,0.4,0
2010,12,8,1600,27.6,70.8,29.8,0.4,0
2010,12,8,1700,27.2,75.4,29.7,0.5,0
2010,12,8,1800,26.3,77.7,29.7,0.3,0
2010,12,8,1900,25.5,79.9,29.7,0.4,0
2010,12,8,2000,24.9,82.2,29.7,0.4,0
2010,12,8,2100,24.3,82.3,29.6,0.8,0
2010,12,8,2200,24.2,80.5,29.6,0.8,0
2010,12,8,2300,24.2,76.9,29.6,0.8,0
2010,12,9,0,23.9,75.2,29.6,0.9,0
2010,12,9,100,23.2,79.9,29.6,1,0
2010,12,9,200,22.7,78.9,29.5,1,0
2010,12,9,300,22.6,78.3,29.6,1.2,0
2010,12,9,400,22,79.8,29.5,1.2,0
2010,12,9,500,21.5,81.2,29.5,1.2,0
2010,12,9,600,21,81.9,29.5,1.2,0
2010,12,9,700,20.6,79.6,29.5,1.2,0
2010,12,9,800,20.2,79.3,29.5,1.2,0.01
2010,12,9,900,21.8,71.5,29.4,1.1,0
2010,12,9,1000,21.4,68.3,29.4,1.1,0
2010,12,9,1100,22.1,58.6,29.4,1.1,0
2010,12,9,1200,23.7,58.1,29.2,1.1,0
2010,12,9,1300,24.3,54.2,29.2,1.1,0
2010,12,9,1400,25.2,51.3,29.2,1.1,0
2010,12,9,1500,24,59.1,29.2,1.1,0
2010,12,9,1600,23,62.8,29.3,1.1,0
2010,12,9,1700,21.9,66.2,29.3,1.2,0
2010,12,9,1800,21.6,68.8,29.3,1.2,0
2010,12,9,1900,22,64.5,29.2,1.1,0
2010,12,9,2000,21.8,60.2,29.2,1.2,0
2010,12,9,2100,22,57.6,29.3,1.1,0.01
2010,12,9,2200,21.6,57.8,29.3,1.1,0
2010,12,9,2300,21.3,58.9,29.1,1.1,0.01
2010,12,10,0,22,60.5,29.1,1.1,0
2010,12,10,100,21.8,59.9,29.2,1.2,0.01
2010,12,10,200,21.1,65.1,29.1,1.1,0
2010,12,10,300,22.9,61.5,29.3,1.2,0
2010,12,10,400,23.3,69.8,29.3,1.2,0
2010,12,10,500,23.7,70.7,29.2,1.4,0
2010,12,10,600,22.3,86.5,29.1,1.1,0
2010,12,10,700,20.1,94.9,30.7,2.4,0
2010,12,10,800,16.5,93.2,31,2.6,0
2010,12,10,900,16.5,92.9,31,2.6,0
2010,12,10,1000,16.6,92,30.8,2.8,0.02
2010,12,10,1100,15.4,91.7,30.9,2.8,0.04
2010,12,10,1200,16.5,91.1,30.9,2.8,0.03
2010,12,10,1300,15.1,88.3,30.9,2.8,0.02
2010,12,10,1400,15,82.9,30.9,2.8,1.9402
2010,12,10,1500,14.9,82.2,30.8,2.8,0
2010,12,10,1600,13.8,89.3,30.7,0.1,0
2010,12,10,1700,13.6,87.5,30.8,0.1,0.01
2010,12,10,1800,13.5,86.8,30.8,0.1,0
2010,12,10,1900,13.3,85.9,30.8,0.1,0
2010,12,10,2000,13,86.4,30.6,0.1,0
2010,12,10,2100,12.8,86.3,30.7,0.1,0
2010,12,10,2200,12.9,84.9,30.6,0.1,0
2010,12,10,2300,12.9,85.1,30.7,0.1,0
2010,12,11,0,12.9,84.8,30.4,0.1,0
2010,12,11,100,12.2,88.2,30.5,0.1,0
2010,12,11,200,12.8,84.3,30.6,0.1,0
2010,12,11,300,12.4,83.1,30.5,0.1,0
2010,12,11,400,12.6,80.8,30.6,0.1,0
2010,12,11,500,12.6,79.9,30.5,0.1,0
2010,12,11,600,12.4,83.2,30.5,0.1,0
2010,12,11,700,11.9,85.6,30.4,0.1,0
2010,12,11,800,12.2,79.3,30.4,0.1,0
2010,12,11,900,13,76.7,30.3,0.1,0
2010,12,11,1000,14.3,76,30.2,0,0
2010,12,11,1100,13.6,72,30.2,0.1,0
2010,12,11,1200,15.9,71.3,30.2,0.1,0
2010,12,11,1300,14.8,70.5,30.1,0.1,0
2010,12,11,1400,16,67.6,30.1,0.1,0
2010,12,11,1500,16.2,68.1,30,0.1,0
2010,12,11,1600,15.2,66.3,30.2,0.1,0
2010,12,11,1700,14.2,74.5,30.2,0.1,0
2010,12,11,1800,14.4,70.3,30.1,0.1,0
2010,12,11,1900,14.7,69.3,30.1,0.1,0
2010,12,11,2000,12.9,87.9,30.2,0.1,0
2010,12,11,2100,13.4,89,30.3,0.2,0
2010,12,11,2200,14,89.4,30.2,0.2,0
2010,12,11,2300,13.9,91.6,29.7,0.1,0.01
2010,12,12,0,17.1,91.1,30.6,-0.1,0.02
2010,12,12,100,19.3,93.5,31.2,1.1,0.03
2010,12,12,200,20,94.6,31.3,1.4,0.03
2010,12,12,300,23.9,92.9,31.4,1.5,0.01
2010,12,12,400,26.1,92.6,31.9,2,0.03
2010,12,12,500,26.8,94.2,32.2,2,0.01
2010,12,12,600,28,94.8,32,2.2,0.01
2010,12,12,700,29.1,93.2,32.2,2.2,0
2010,12,12,800,29.8,93.2,32.1,2.2,0
2010,12,12,900,30.8,88.9,32,2.2,0
2010,12,12,1000,31.7,85,32,2.2,0
2010,12,12,1100,32.1,81.4,32,2.1,0
2010,12,12,1200,33.1,74.8,32,2,0
2010,12,12,1300,33.3,74.2,31.9,2.1,0
2010,12,12,1400,33.9,71.2,31.8,2.1,0
2010,12,12,1500,34.3,63.2,31.9,2.1,0
2010,12,12,1600,34.3,60.6,31.7,2.1,0
2010,12,12,1700,34.9,55.2,31.6,0.1,0
2010,12,12,1800,34.9,52,31.5,0.3,0
2010,12,12,1900,33.8,50.2,31.5,0.6,0
2010,12,12,2000,33.8,43.6,31.5,0.7,0
2010,12,12,2100,33.6,42.6,31.4,0.7,0
2010,12,12,2200,33.6,45.4,31.4,0.8,0
2010,12,12,2300,32.6,48.1,31.4,0.9,0
2010,12,13,0,32.8,55.4,31.4,0.9,0
2010,12,13,100,33,49.4,31.4,0.9,0
2010,12,13,200,32.4,57,31.3,1,0
2010,12,13,300,32.1,53.5,31.4,1,0
2010,12,13,400,32.1,48.1,31.3,1,0
2010,12,13,500,32.6,39.7,31.3,1.1,0
2010,12,13,600,31.8,44.7,31.2,1.1,0
2010,12,13,700,31.9,44.5,31.1,1.1,0
2010,12,13,800,31.3,49.5,31.1,1.1,0
2010,12,13,900,27.8,80.5,31.2,1,0
2010,12,13,1000,27.7,89.9,31.1,1,0.03
2010,12,13,1100,29.1,88.2,31.5,5.6,0.02
2010,12,13,1200,29.1,88.5,31.6,1.1,0.01
2010,12,13,1300,31.6,75.4,31.6,1.7,0
2010,12,13,1400,31,75.8,31.6,1.8,0
2010,12,13,1500,30.2,77.2,31.7,6.4,0
2010,12,13,1600,29.5,79.7,31.7,0.1,0
2010,12,13,1700,29.3,77.4,31.7,0.1,0
2010,12,13,1800,29.1,75.4,31.8,0.1,0
2010,12,13,1900,28.9,71.3,31.6,0.1,0
2010,12,13,2000,30.2,69,31.6,0.1,0
2010,12,13,2100,29.4,81.7,31.2,0.1,0
2010,12,13,2200,30.8,71,31.7,0.1,0
2010,12,13,2300,31.2,62.4,31.6,0.1,0
2010,12,14,0,31.9,57.3,31.7,0.1,0
2010,12,14,100,28.4,77,31.5,0.1,0
2010,12,14,200,25.5,93.6,31.8,0.5,0.03
2010,12,14,300,29.9,78.4,31.9,0.4,0.01
2010,12,14,400,29.3,77.2,31.5,2.3,0
2010,12,14,500,29.8,66,31.4,2.5,0
2010,12,14,600,30.6,61.4,31.2,2.5,0
2010,12,14,700,29.9,63.3,31.2,4.2,0
2010,12,14,800,30.5,66.3,31.2,3.8,0
2010,12,14,900,29.8,74.2,31.6,4.3,0
2010,12,14,1000,29.7,71.9,32.1,3.5,0
2010,12,14,1100,27.4,90.1,31.7,4.3,0
2010,12,14,1200,27,90.3,32.9,4.6,0.07
2010,12,14,1300,27,88.9,32.5,4.7,0
2010,12,14,1400,27.5,78.3,33.1,5.3,0.06
2010,12,14,1500,28,70.9,33,5.3,0
2010,12,14,1600,22.7,94.5,33.2,5.4,0.06
2010,12,14,1700,20.7,95.2,35,1.2,0.16
2010,12,14,1800,19.6,94.2,35.6,1.5,0.05
2010,12,14,1900,18.6,94.1,35.5,1.6,0
2010,12,14,2000,17.6,94.1,35.4,1.5,0
2010,12,14,2100,15.6,93.4,36.7,2.4,0
2010,12,14,2200,14.8,93,36.6,2.5,0.02
2010,12,14,2300,14,92.7,36.5,2.5,0.01
2010,12,15,0,13.3,92.5,36.4,2.5,0
2010,12,15,100,12,92,36.5,2.5,0
2010,12,15,200,11.5,91.7,36.3,2.4,0
2010,12,15,300,10.6,91.3,36.2,2.4,0
2010,12,15,400,9.4,90.9,36.1,2.4,0.01
2010,12,15,500,9.4,90.9,36,2.4,0
2010,12,15,600,8.8,90.7,36.1,2.4,0.01
2010,12,15,700,10,90.9,36,2.4,0.01
2010,12,15,800,9.1,90.8,36.1,2.3,0.02
2010,12,15,900,10.2,91,36,2.3,0.01
2010,12,15,1000,11.5,91.1,35.8,2.3,0
2010,12,15,1100,11.5,90.7,35.8,2.3,0
2010,12,15,1200,12.2,91.3,35.7,2.2,0
2010,12,15,1300,12.1,91.2,35.7,2.2,0
2010,12,15,1400,10.4,90.9,35.7,2.2,0.01
2010,12,15,1500,12.2,90.9,35.5,2.2,0
2010,12,15,1600,11.3,91.1,35.3,2.1,0
2010,12,15,1700,9.5,90.7,35.6,0.1,0
2010,12,15,1800,8.4,90.7,35.7,0.1,0
2010,12,15,1900,7.5,90.6,35.7,0.1,0
2010,12,15,2000,8.9,90.7,35.6,0.1,0
