2009,12,30,1200,14.9,14,91,5,10,163,6999
2009,12,30,1300,14.8,17,90,4,7,157,6999
2009,12,30,1400,14.8,18,88,5,8,157,6999
2009,12,30,1500,14.8,14,91,6,9,160,6999
2009,12,30,1500,14.8,16,90,6,9,158,6999
2009,12,30,1600,14.6,11,91,5,9,159,6999
2009,12,30,1700,14.3,9,91,4,8,157,6999
2009,12,30,1800,14.1,10,92,5,10,154,6999
2009,12,30,1900,13.9,9,91,7,11,153,6999
2009,12,30,2000,13.8,8,90,4,9,152,6999
2009,12,30,2100,13.6,8,90,5,10,152,6999
2009,12,30,2200,13.5,8,90,4,9,152,6999
2009,12,30,2300,13.4,7,90,7,16,151,6999
2009,12,30,2400,13.2,7,90,7,12,151,6999
2009,12,31,100,13.1,7,90,7,13,151,6999
2009,12,31,200,13,8,90,6,11,152,6999
2009,12,31,300,12.9,9,91,4,8,151,6999
2009,12,31,400,12.9,7,90,5,10,149,6999
2009,12,31,500,12.9,7,90,5,11,148,6999
2009,12,31,600,12.9,7,90,6,14,148,6999
2009,12,31,700,12.9,7,90,9,16,147,6999
2009,12,31,800,12.9,7,90,8,14,146,6999
2009,12,31,900,13,7,89,6,11,147,6999
2009,12,31,1000,13.4,9,88,6,10,149,6999
2009,12,31,1100,13.9,8,88,7,12,148,6999
2009,12,31,1200,15,10,86,8,14,147,6999
2009,12,31,1300,15,10,86,9,15,145,6999
2009,12,31,1400,15,8,88,9,17,144,6999
2009,12,31,1500,15,8,89,12,23,143,6999
2009,12,31,1600,14.6,9,90,11,21,142,6999
2009,12,31,1700,14.2,9,91,15,29,142,6999
2009,12,31,1800,14,9,91,10,25,141,6999
2009,12,31,1900,13.9,9,90,9,16,141,6999
2009,12,31,2000,13.7,9,90,8,14,140,6999
2009,12,31,2100,13.6,9,91,9,18,140,6999
2009,12,31,2200,13.4,9,91,11,24,139,6999
2009,12,31,2300,13.3,10,91,9,20,139,6999
2009,12,31,2400,13.2,10,91,11,19,139,6999
2010,1,1,100,13.1,10,91,13,20,138,6999
2010,1,1,200,13,10,91,11,19,138,6999
2010,1,1,300,12.9,11,91,10,17,138,6999
2010,1,1,400,12.9,11,92,10,16,138,6999
2010,1,1,500,12.9,12,92,8,14,138,6999
2010,1,1,600,12.9,12,92,6,10,137,6999
2010,1,1,700,12.9,13,92,8,13,137,6999
2010,1,1,800,12.9,13,92,7,12,137,6999
2010,1,1,900,12.9,14,92,7,11,138,6999
2010,1,1,1000,13.3,16,92,6,9,137,6999
2010,1,1,1100,14.2,17,91,5,9,137,6999
2010,1,1,1200,14.9,17,91,6,8,136,6999
2010,1,1,1300,14.9,17,92,6,10,135,6999
2010,1,1,1400,14.9,18,92,7,9,133,6999
2010,1,1,1500,14.9,17,92,7,13,132,6999
2010,1,1,1600,14.4,18,93,7,11,134,6999
2010,1,1,1700,14.1,17,93,8,14,135,6999
2010,1,1,1800,13.9,17,94,11,20,134,6999
2010,1,1,1900,13.8,18,94,11,22,134,6999
2010,1,1,2000,13.6,19,94,10,18,134,6999
2010,1,1,2100,13.4,19,94,8,14,133,6999
2010,1,1,2200,13.3,19,94,6,11,132,6999
2010,1,1,2300,13.2,20,95,6,10,132,6999
2010,1,1,2400,13.1,20,95,13,24,132,6999
2010,1,2,100,13.1,20,95,11,20,132,6999
2010,1,2,200,13,20,95,6,15,131,6999
2010,1,2,300,13,19,94,6,12,130,6999
2010,1,2,400,13,19,94,3,10,129,6999
2010,1,2,500,12.9,19,95,3,6,129,6999
2010,1,2,600,12.9,19,94,3,7,129,6999
2010,1,2,700,12.9,18,94,4,6,128,6999
2010,1,2,800,12.9,18,94,1,5,128,6999
2010,1,2,900,12.9,18,94,2,5,128,6999
2010,1,2,1000,13.3,21,93,2,4,127,6999
2010,1,2,1100,14.8,22,93,3,5,128,6999
2010,1,2,1200,14.8,19,93,4,5,129,6999
2010,1,2,1300,14.8,20,91,4,7,130,6999
2010,1,2,1400,14.8,22,92,7,11,131,6999
2010,1,2,1500,14.7,23,90,7,12,132,6999
2010,1,2,1600,14.4,20,94,7,12,132,6999
2010,1,2,1700,14.1,18,94,6,11,131,6999
2010,1,2,1800,13.9,18,93,6,9,131,6999
2010,1,2,1900,13.7,17,93,4,9,129,6999
2010,1,2,2000,13.5,16,93,4,6,128,6999
2010,1,2,2100,13.4,16,93,4,7,128,6999
2010,1,2,2200,13.3,16,93,3,5,127,6999
2010,1,2,2300,13.2,16,93,2,4,126,6999
2010,1,2,2400,13.1,16,93,1,3,127,6999
2010,1,3,100,13.1,16,93,1,3,126,6999
2010,1,3,200,13,16,92,2,3,126,6999
2010,1,3,300,13,15,93,3,4,126,6999
2010,1,3,400,13,15,93,2,3,123,6999
2010,1,3,500,12.9,15,93,0,2,123,6999
2010,1,3,600,12.9,15,92,0,0,123,6999
2010,1,3,700,12.9,15,92,0,3,123,6999
